,Baslik,Ozet,Kategori,Link,Icerik
552,"Rekabet Kurulu, Nestle Türkiye'ye 347 milyon lira ceza verdi","Rekabet Kurulu, Nestle Türkiye Gıda Sanayi AŞ'ye 346 milyon 911 bin 505 lira idari para cezası verilmesini kararlaştırdı.",Ekonomi,https://www.trthaber.com/haber/ekonomi/rekabet-kurulu-nestle-turkiyeye-347-milyon-lira-ceza-verdi-839024.html,"Rekabet Kurumunun internet sitesindeki duyuruya göre, Kurul'un, şirketin, distribütörlerinin yeniden satış fiyatlarını belirlemek ve distribütörlerine bölge ve müşteri kısıtlaması getirmek suretiyle Rekabetin Korunması Hakkında Kanun'u ihlal ettiği iddiasına yönelik yürüttüğü soruşturma tamamlandı. Dosyayı müzakere eden Kurul, Nestle Türkiye Gıda Sanayi AŞ'nin ilgili kanunu ihlal ettiğine ve teşebbüse idari para cezası uygulanmasına karar verdi. Kurul, teşebbüse 346 milyon 911 bin 505 lira idari para cezası verilmesini oy birliğiyle kararlaştırdı."
553,"Brent petrolün varil fiyatı 82,58 dolar","Brent petrolün varili uluslararası piyasalarda 82,58 dolardan işlem görüyor.",Ekonomi,https://www.trthaber.com/haber/ekonomi/brent-petrolun-varil-fiyati-8258-dolar-839017.html,"Dün 83,63 dolara kadar yükselen Brent petrolün varil fiyatı, günü 82,34 dolar seviyesinde tamamladı. Brent petrolün varil fiyatı, bugün saat 10.12 itibarıyla kapanışa göre yüzde 0,29 artışla 82,58 dolar oldu. Aynı dakikalarda Batı Teksas türü (WTI) ham petrolün varili 77,25 dolardan alıcı buldu. Orta Doğu’daki jeopolitik gerilim devam ederken, Israil-Filistin savaşının diğer bölgelere de sıçrayacağı ve Kızıldeniz’deki deniz ticaretini daha fazla sekteye uğratacağı endişeleri petrol fiyatlarındaki artışları destekliyor. Dünya petrol ticaretinin yaklaşık yüzde 10'u ve sıvılaştırılmış gaz ticaretinin yüzde 8'i Akdeniz'i Kızıldeniz'e bağlayarak Avrupa ile Asya arasındaki en kısa rotayı sunan Süveyş Kanalı üzerinden yapılıyor. Fransa Savunma Bakanlığı’nın, Kızıldeniz ve Aden Körfezi'nde Yemen'e ait 2 dronu vurduklarını bildirmesinin ardından, Yemen'deki İran destekli Husiler, ABD ve İngiltere'nin, ülkenin batısındaki Hudeyde kentine saldırı düzenlediğini duyurdu. İsrail’in güneyindeki Eilat kentinde hassas bölgeler ile Aden Körfezi’nde bir İsrail gemisini hedef aldıklarını açıklayan Husiler ise bu saldırıların Filistin halkına destek ve ABD ile İngiltere’nin Yemen’e düzenlediği saldırılara karşılık gerçekleştirildiğini yineledi. Söz konusu saldırılar, Avrupa Birliği'nin (AB), Kızıldeniz'de seyrüsefer güvenliğini sağlamaya katkıda bulunmak için ""Aspides"" isimli askeri misyon başlattığını duyurmasının ardından geldi. Libya'nın en büyük petrol sahasında üretim yeniden başlıyor ABD enflasyonunun beklentileri aşmasının ardından ABD Merkez Bankasının (Fed) faiz indirimlerine geç başlayacağına ilişkin beklentiler ise dünyanın en büyük petrol tüketicisi ülkede talebin zayıflayacağı endişelerini artırarak petrol fiyatlarındaki yukarı yönlü hareketleri kısıtlıyor. Uzmanlar, bugün yayımlanacak Fed Federal Açık Piyasa Komitesinin (FOMC) son toplantısına ilişkin tutanakların, bankanın gelecek dönemde atacağı adımlara dair ipuçları verebileceğini belirtirken, Fed'in haziranda faiz indirimine başlamasının piyasalarda ağırlık kazanan beklenti olduğuna dikkati çekiyor. Ayrıca, Libya'nın en büyük petrol sahasında mücbir sebep halinin kaldırılarak üretimin yeniden başlayacağını duyurması da fiyatların yükselişini kısıtlıyor. Libya Ulusal Petrol Şirketi, 7 Ocak’ta yaptığı açıklamada, ülkenin güneyindeki Şerare Petrol Sahası'nda mücbir sebep ilan edildiğini ilan etmişti. Günlük 340 bin varil petrol üretim kapasitesine sahip petrol sahası ülkenin üretiminin yaklaşık üçte birini oluşturuyor. Brent petrolde teknik olarak 82,76 ile 82,86 dolar aralığının direnç, 82,49 ile 82,32 dolar aralığının ise destek bölgesi olarak izlenebileceği ifade ediliyor."
554,Borsa İstanbul güne yükselişle başladı,"Borsa İstanbul'da BIST 100 endeksi, güne yüzde 0,52 yükselişle 9.393,46 puandan başladı.",Ekonomi,https://www.trthaber.com/haber/ekonomi/borsa-istanbul-gune-yukselisle-basladi-839009.html,"Açılışta BIST 100 endeksi, önceki kapanışa göre 48,48 puan ve yüzde 0,52 değer kazanarak 9.393,46 puana çıktı. Bankacılık endeksi yüzde 0,25 ve holding endeksi yüzde 0,31 artış kaydetti. Sektör endeksleri arasında en fazla kazandıran yüzde 1,56 ile metal ana sanayi olurken, tek kaybettiren yüzde 0,80 ile menkul kıymet yatırım ortaklığı oldu. Dün, alıcılı bir seyir izleyen Borsa İstanbul'da BIST 100 endeksi, günü yüzde 1,62 değer kazancıyla 9.344,97 puandan tamamlayarak tüm zamanların en yüksek günlük kapanışını gerçekleştirdi. Analistler, küresel pay piyasalarında, ABD enflasyonunun beklentileri aşmasının ardından ABD Merkez Bankasının (Fed) faiz indirimlerine geç başlayacağına ilişkin beklentilerin güçlü duruşunu koruduğunu ifade ederek, bugün açıklanacak Fed toplantı tutanakları ve Nvidia'nın finansal sonuçları öncesinde karışık bir seyir izlendiğini söyledi."
555,VİOP'ta endeks güne yükselişle başladı,"Borsa İstanbul Vadeli İşlem ve Opsiyon Piyasası'nda (VİOP) şubat vadeli BIST 30 endeksine dayalı kontrat, güne yüzde 0,1 yükselişle 10.092,25 puandan başladı.",Ekonomi,https://www.trthaber.com/haber/ekonomi/viopta-endeks-gune-yukselisle-basladi-839000.html,"Şubat vadeli endeks kontratı, açılış seansında önceki normal seans kapanışın yüzde 0,1 üzerinde 10.092,25 seviyesinden işlem gördü. Dün, alıcılı bir seyir izleyen endeks kontratı, normal seansı önceki kapanışının yüzde 1,6 üzerinde 10.079,75 puandan tamamladı. Endeks kontratı, akşam seansında da yükselişini sürdürerek 10.091,00 puana çıktı. Analistler, küresel pay piyasalarında, ABD enflasyonunun beklentileri aşmasının ardından ABD Merkez Bankasının (Fed) faiz indirimlerine geç başlayacağına ilişkin beklentilerin güçlü duruşunu koruduğunu ifade ederek, bugün açıklanacak Fed toplantı tutanakları ve Nvidia'nın finansal sonuçları öncesinde karışık bir seyir izlendiğini söyledi. Bugün, yurt içinde veri gündeminin sakin olduğunu, yurt dışında ise Avro Bölgesi'nde tüketici güven endeksi ve ABD'de Fed'in toplantı tutanaklarının yanı sıra Nvidia bilançosunun da takip edileceğini belirten analistler, teknik açıdan endeks kontratında 10.200 ve 10.300 seviyelerinin direnç, 10.000 ve 9.900 puanın destek konumunda olduğunu kaydetti."
556,Küresel piyasalar karışık seyrediyor,"Küresel piyasalarda, ABD enflasyonunun beklentileri aşmasının ardından Fed'in faiz indirimlerine geç başlayacağına ilişkin beklentiler güçlü duruşunu korurken, bugün açıklanacak Fed toplantı tutanakları ve Nvidia'nın finansal sonuçları öncesinde karışık bir seyir izleniyor.",Ekonomi,https://www.trthaber.com/haber/ekonomi/kuresel-piyasalar-karisik-seyrediyor-838999.html,"ABD Merkez Bankasının (Fed) faiz indirimlerine ne zaman başlayacağına yönelik belirsizlik devam ederken, ABD'de devam eden bilanço sezonunda özellikle yapay zeka alanında faaliyet gösteren teknoloji şirketleri gündemin odağındaki yerini koruyor. Analistler, bugün yayımlanacak Fed Federal Açık Piyasa Komitesinin (FOMC) son toplantısına ilişkin tutanakların, bankanın gelecek dönemde atacağı adımlara dair ipuçları verebileceğini belirterek, pay piyasaları tarafında yıl başından bu yana yüzde 40'a yakın artış gösteren Nvidia'nın piyasalar kapandıktan sonra açıklanacak bilançosunun piyasaların yönü üzerinde etkili olabileceğini söyledi. Tutanaklar öncesinde, para piyasalarında Fed'in martta politika faizinde değişikliğe gitmeyeceğine kesin gözüyle bakılırken, bankanın faiz indirimine başlama ihtimali mayısta yüzde 37 ve haziranda yüzde 78 ile fiyatlanıyor. Öte yandan, ülkede şirketler finansal sonuçlarını açıklamaya da devam ediyor. Geçen yıl dördüncü çeyrekte beklentilerin üzerinde kar ve gelir bildiren Walmart'ın hisseleri, dün yüzde 3'ün üzerinde değer kazanırken, şirket ayrıca akıllı televizyon üreticisi Vizio'yu nakit olarak 2,3 milyar dolar veya hisse başına 11,50 dolar karşılığında satın alacağını da duyurdu. ABD'nin büyük perakende zincirlerinden Home Depot'un geçen yılın son üç ayında kar ve geliri, satışlarındaki azalışa rağmen tahminleri aştı. Ancak şirketin 2024 mali yılında öngördüğü toplam satış büyümesi beklentilerin altında kaldı. Güne düşüşle başlayan Home Depot'un hisseleri gün sonunda hafif yükseldi. ABD'li banka Capital One, finansal hizmetler şirketi Discover'ı 35,3 milyar dolar değerinde tamamı hisse senedi işlemine dayalı bir anlaşmayla satın alacağını açıklamasının ardından Discover'ın hisseleri günü yüzde 13'e yakın artışla tamamladı. Bu gelişmelerle birlikte, ABD'nin 10 yıllık tahvil faizi yüzde 4,27'de bulunurken, dolar endeksi de yüzde 0,1 azalışla 104 seviyesinde seyrediyor. Yükseliş eğilimini üst üste beşinci işlem gününe taşıyan altının ons fiyatı, şu sıralarda önceki kapanışının yüzde 0,4 üzerinde 2 bin 31 dolardan alıcı buluyor. Orta Doğu'da yaşanan gerilim yakından takip edilirken, dün Brent petrolün varil fiyatı günü yüzde 1 azalışla 81,8 dolardan tamamlamasının ardından bugün önceki kapanışının yüzde 0,1 üzerinde 81,9 dolardan işlem görüyor. Dün, New York borsasında Nasdaq endeksi yüzde 0,92, S&P 500 endeksi yüzde 0,60 ve Dow Jones endeksi yüzde 0,17 azalış kaydetti. ABD'de endeks vadeli kontratlar, yeni güne ise karışık bir seyirle başladı. Avrupa borsalarında dün karışık seyir hakim olurken, bugün gözler Avro Bölgesi'nde tüketici güven endeksine çevrildi. Analistler, Avrupa Merkez Bankası (ECB) ve İngiltere Merkez Bankasının (BoE) haziranda faiz indirimine başlayacağına yönelik beklentilerin devam ettiğini anımsatarak, bölge genelinde açıklanacak makroekonomik verilerin söz konusu beklentiler üzerinde etkisinin olabileceğini dile getirdi. Dün, BoE Başkanı Andrew Bailey, piyasaların bu yıl BoE’den faiz indirimleri beklemesinin mantıksız olmadığını belirtti. Öte yandan, Avro Bölgesi'nde inşaat üretimi, aralıkta kasım ayına kıyasla yüzde 0,8, önceki yılın aynı dönemine göre de yüzde 1,9 artış göstermesi dikkati çekerken, AB pazarında yeni otomobil satış sayısı da ocak ayında geçen yılın aynı ayına göre yüzde 12,1 artarak 851 bin 690'a ulaştı. Yükseliş eğilimini üst üste altıncı işlem gününe taşıyan avro/dolar paritesi, şu sıralarda önceki kapanışının hemen üzerinde 1,0810 seviyesinde bulunuyor. Dün, İngiltere'de FTSE 100 endeksi yüzde 0,12 ve Almanya'da DAX 40 endeksi yüzde 0,14 gerilerken, Fransa'da CAC 40 endeksi yüzde 0,34 ve İtalya'da MIB 30 endeksi yüzde 0,08 değer kazandı. Avrupa'da endeks vadeli kontratlar, yeni güne de karışık bir seyirle başladı. Asya pay piyasalarında da karışık seyir öne çıktı. Dün, Çin Merkez Bankasının (PBoC) emlak piyasasını canlandırmak adına konut kredileri için gösterge faiz oranı olan 5 yıllık kredi ana faiz oranını beklentilerin de üzerinde indirmesinin ardından bugün Çin borsalarında emlak sektörü öncülüğünde yaşanan yükseliş dikkati çekiyor. Japonya'da bugün açıklanan verilere göre, ihracatın ocakta yıllık yüzde 11,9 artış ile beklentileri aşması göze çarptı. Kapanışa yakın Japonya'da Nikkei 225 endeksi yüzde 0,3 ve Güney Kore'de Kospi endeksi yüzde 0,3 azalırken, Hong Kong'da Hang Seng endeksi yüzde 2,7 ve Çin'de Şanghay bileşik endeksi yüzde 2,2 artış kaydetti. Yurt içinde dün alıcılı bir seyir izleyen Borsa İstanbul'da BIST 100 endeksi, günü yüzde 1,62 değer kazancıyla 9.344,97 puandan tamamlayarak tüm zamanların en yüksek günlük kapanışını gerçekleştirdi. Dolar/TL, dün alıcılı bir seyir izleyerek günü önceki kapanışının yüzde 0,2 üzerinde 30,9083'ten tamamlamasının ardından bugün bankalararası piyasanın açılışında 30,9290 seviyesinden işlem görüyor. Analistler, bugün yurt içinde veri gündeminin sakin olduğunu, yurt dışında ise Avro Bölgesi'nde tüketici güven endeksi ve ABD'de Fed'in toplantı tutanaklarının yanı sıra Nvidia bilançosunun da takip edileceğini belirterek, teknik açıdan BIST 100 endeksinde 9.400 ve 9.500 seviyelerinin direnç, 9.300 ve 9.200 seviyelerinin destek konumunda olduğunu kaydetti."
557,"İtalya'da çiftçiler, AB'nin tarım politikalarını protesto etmeyi sürdürüyor","İtalya'da haftalardır Avrupa Birliği'nin (AB) tarım politikalarını, artan üretim maliyetlerini ve sektöre yönelik desteklerin kesilmesini protesto eden çiftçiler, seslerini hükümete duyurmak üzere bir kez daha Roma'da bir araya geldi.",Ekonomi,https://www.trthaber.com/haber/ekonomi/italyada-ciftciler-abnin-tarim-politikalarini-protesto-etmeyi-surduruyor-838930.html,"Ülkede haftalardır protestolarını sürdüren ve bu eylemlerini geçen hafta traktörleriyle geldikleri başkente taşıyan çiftçiler, bugün yine Roma'da protesto gerçekleştirdi. Öncekilere nazaran daha küçük ölçekli yapılan gösteride yaklaşık 200 kişilik çiftçi grubu, 2 traktörle Roma’nın önemli meydanlarından Repubblica'ya geldi. Bazı çiftçilerin yanlarında buzağı getirdiği görüldü. AB'nin izlediği yeşil ve çevreci politikalarla Avrupa’da tarımı öldürdüğünü savunan çiftçilerin, bir traktör kasasına üzerinde orak olan tabut koydukları, diğer AB üyesi ülkelerden Almanya, İspanya, Portekiz, Romanya ve Yunanistan’ın bayrağı astıkları gözlendi. Protestoda, ""Avrupa'nın kölesi değiliz"", ""Tarım ölüyor"" ve ""Tarımın kurtarılması için mücadele ediyoruz"" yazılı dövizler dikkati çekti. Çiftçiler, ülkenin kuzeyinden güneyine tarımla uğraşan herkesin bu protestoda birlik olduğunu kaydetti. Protestoda, çiftçilerin kent merkezine ilerlememesi için güvenlik güçlerinin geniş güvenlik önlemleri aldığı görüldü. Bazı çiftçiler, Nomentana Bulvarı'nı kısa süreli trafiğe kapattı. Çiftçilerin temsilcilerinden Salvatore Fais, basına yaptığı açıklamada, ""Trafiği bloke ettik çünkü taleplerimize ilişkin yanıtlar istiyoruz. Tarım Bakanı, bizi kabul etsin istiyoruz."" dedi. Avrupa'da çiftçiler eylemde Son dönemde uygulanan tarım politikaları, başta Almanya, Fransa, İspanya, Hollanda, Belçika, Polonya, İtalya ve Macaristan olmak üzere birçok AB ülkesinde çiftçileri memnun etmiyor. Avrupa ülkelerinin büyük kısmında çiftçiler, yaşadıkları sıkıntılara dikkati çekmek için traktörleriyle eylem yapıyor. AB'deki çiftçiler, Birliğin tarım politikalarını, doğa restorasyon hedeflerini, desteklemelerdeki kesintileri, Rusya-Ukrayna Savaşı sonucunda ortaya çıkan yüksek enerji, yakıt ve gübre maliyetlerini, Ukrayna'dan gelen ucuz tahıl ürünlerini ve su tasarruf tedbirlerini yoğun biçimde eleştiriyor. Çiftçiler, AB'ye, ""Yeşil Mutabakat kapsamında karbon gübre ve pestisit kullanımına ilişkin katı kurallar getirerek tarımsal üretimi zorlaştırma"" eleştirisinde bulunuyor."
558,"Hazine, altın tahvili ve altına dayalı kira sertifikası ihraç etti","Hazine ve Maliye Bakanlığı, kurumsal yatırımcılara yönelik altın tahvili ve altına dayalı kira sertifikası ihracı yaptı.",Ekonomi,https://www.trthaber.com/haber/ekonomi/hazine-altin-tahvili-ve-altina-dayali-kira-sertifikasi-ihrac-etti-838900.html,"Bakanlığın internet sitesinde yayımlanan duyuruya göre, doğrudan satış yöntemiyle 21 Şubat 2024 valörlü, 18 Şubat 2026 itfa tarihli, 6 ayda bir yüzde 1 kupon ödemeli 16 bin 975 kilogram altın karşılığı altın tahvili ihraç edildi. Ayrıca doğrudan satış yöntemi ile aynı valör ve itfa tarihli, 6 ayda bir yüzde 1 kira ödemeli, 24 bin 439 kilogram altın karşılığı altına dayalı kira sertifikası ihracı yapıldı."
559,SPK Sorumlu Yönetim İlkeleri'nde düzenlemeye gitti,"Sermaye Piyasası Kurulu (SPK), portföy yönetim şirketlerinin kurucusu oldukları menkul kıymet yatırım fonlarına yönelik ""Sorumlu Yönetim İlkeleri""nde düzenleme yaptı.",Ekonomi,https://www.trthaber.com/haber/ekonomi/spk-sorumlu-yonetim-ilkelerinde-duzenlemeye-gitti-838896.html,"SPK açıklamasında, dünyada kolektif yatırım kuruluşlarının kurumsal pay sahipleri olmaları nedeniyle etkin ve güçlü bir kurumsal yönetim aktörü haline geldiği belirtildi. Bu kuruluşların sermaye piyasalarında istikrarı sağlama konusunda önemli bir rol üstlendiği vurgulanan açıklamada, şu ifadelere yer verildi: ""Özellikle 2008 yılında yaşanan küresel ekonomik kriz ile kurumsal yatırımcıların yatırım yaptıkları şirketlerin kurumsal yönetim uygulamaları üzerindeki etkileri gündeme gelmiştir. Takip eden dönemde dünyanın pek çok ülkesinde kurumsal pay sahiplerinin yatırım yaptıkları şirketlere yönelik gözetim ilkeleri olarak ifade edilebilecek 'stewardship codes' adı altında düzenlemeler yapılmıştır."" Açıklamada, ""Bu düzenlemeler temel olarak, kolektif yatırım kuruluşları ve portföy yönetim şirketleri tarafından, çevresel, sosyal ve yönetişim faktörleri de dikkate alınarak yatırım yapılan şirketlerin uzun vadede sürdürülebilirliğini sağlamaya yönelik politikalar belirlenmesini teşvik etmektedir."" değerlendirmesine yer verildi. Böylece makro düzeyde de ekonomi, çevre ve toplum için sürdürülebilir nitelikte fayda sağlamanın amaçlandığı belirtilen açıklamada, ""Bu çerçevede, 6362 sayılı Sermaye Piyasası Kanunu’nun 1'inci ve 54'üncü madde hükümleri çerçevesinde ülkemizde de bu alanda iyi uygulama standartlarının oluşturulabilmesini teminen Kurul Karar Organı’nın 16 Şubat 2024 tarih ve 11/155 sayılı kararı ile, portföy yönetim şirketlerinin kurucusu oldukları menkul kıymet yatırım fonlarına yönelik 'Sorumlu Yönetim İlkeleri' düzenlenmiştir."" ifadesi kullanıldı. Anılan düzenleme kapsamında menkul kıymet yatırım fonu mal varlıklarının, ilgili tüm paydaşlar için uzun vadede değer yaratımı ile ekonomi, çevre ve toplum için sürdürülebilir nitelikte fayda sağlanması amaçlarıyla sorumlu şekilde yatırıma yönlendirilmesi, yönetimi ve gözetimine yönelik ilkeler belirlendiği vurgulanan açıklamada, şunlar kaydedildi: ""İlke seti, 'yatırım yapılan şirketlere yönelik izleme faaliyetleri', 'yatırım yapılan şirketler ile etkileşim faaliyetleri', 'ilgili tüm paydaşlar ile işbirliği faaliyetleri', 'yönetilen portföylerdeki varlıklara ait oy haklarının kullanımı' ile 'çevresel, sosyal, yönetişim faktörlerinin sorumlu yönetim politikasına dahil edilmesi' konularında düzenlenen 5 ilkeden oluşmaktadır. Uy ya da açıkla prensibi çerçevesinde düzenlenen sorumlu yönetim ilkelerine ilişkin olarak portföy yönetim şirketleri tarafından politika oluşturulması zorunlu değildir. Bununla birlikte, en geç 31 Aralık 2024 itibarıyla, sorumlu yönetim ilkeleri politikasının veya politika oluşturulmaması yönünde alınan karar ile gerekçesinin kamuya açıklanması gerekmektedir. Portföy yönetim şirketleri tarafından, sorumlu yönetim ilkeleri politikasında belirlenen esasların ne şekilde uygulandığı her hesap dönemini takip eden 60 gün içinde kurulca standardı belirlenecek yıllık raporlar ile kamuya açıklanacaktır."""
560,Borsa günün ilk yarısında yükseldi,"Borsa İstanbul'da BIST 100 endeksi, günün ilk yarısında yüzde 1,20 değer kazanarak 9.306,73 puana çıktı.",Ekonomi,https://www.trthaber.com/haber/ekonomi/borsa-gunun-ilk-yarisinda-yukseldi-838820.html,"Günün ilk yarısında yükseliş eğiliminde hareket eden BIST 100 endeksi, saat 13.00 itibarıyla önceki kapanışa göre 110,31 puan artışla 9.306,73 puana yükseldi. Toplam işlem hacmi 54 milyar lira oldu. Bankacılık endeksi yüzde 1,15, holding endeksi yüzde 1,22 değer kazandı. Sektör endeksleri arasında en çok kazandıran yüzde 3,05 ile bilişim, tek kaybettiren ise yüzde 1,65 ile sigorta oldu. Analistler, küresel pay piyasalarında, ABD Merkez Bankasının (Fed) politika faizini öngörülünden daha geç indirmeye başlayacağına yönelik artan endişelerin sıcaklığını koruduğunu ifade ederek, ABD'de açıklanması beklenen önemli şirketlerin bilançoları öncesinde negatif bir seyir izlendiğini söyledi. Öğleden sonra ABD'de öncü göstergeler endeksinin takip edileceğini belirten analistler, teknik açıdan BIST 100 endeksinde 9.400 seviyesinin direnç, 9.200 ve 9.100 seviyelerinin destek konumunda olduğunu kaydetti."
561,"""Nesine.com"" sözlü savunmasını verdi","Rekabet Kurulunda, D Elektronik Şans Oyunları ve Yayıncılık (Nesine.com) hakkında yürütülen soruşturma kapsamında sözlü savunma toplantısı gerçekleştirildi.",Ekonomi,https://www.trthaber.com/haber/ekonomi/nesinecom-sozlu-savunmasini-verdi-838814.html,"Toplantı, Rekabet Kurumu Başkanı Birol Küle başkanlığında, kurumun merkez binasında yapıldı. Küle, şirketin münhasırlık içeren dikey anlaşmaları ile Rekabetin Korunması Hakkında Kanunu ihlal edip etmediğinin tespiti amacıyla soruşturma açıldığını hatırlattı. Soruşturma heyeti temsilcisi ise yapılan inceleme, tespit ve değerlendirmeler neticesinde, D Elektronik Şans Oyunları ve Yayıncılık AŞ'nin ""sanal bayilerin oynattıkları sabit ihtimalli bahis oyunları pazarı""nda hakim durumda bulunduğunu belirtti. Temsilci, firmanın münhasırlık içeren anlaşmalarının ilgili kanun maddelerini ihlal ettiğini ve bu kapsamda şirkete idari para cezası uygulanması gerektiğini bildirdi. Nesine.com'un temsilcisi ise şans ve bahis oyunları pazarının çoğunun teknoloji odaklı olduğunu, pazarda teknoloji ve inovasyonun ön planda olması nedeniyle de pazar payının hızlıca değiştiğini söyledi. Daha sonra, şirketin talebi doğrultusunda kapalı oturuma geçildi."
562,TEI ihracatını 100 milyon dolar artırmayı hedefliyor,"TUSAŞ Motor Sanayii AŞ (TEI) Genel Müdürü Prof. Dr. Mahmut Faruk Akşit, bu yıl ihracatlarını 100 milyon dolar artırarak 445 milyon dolara çıkarmayı hedeflediklerini belirtti.",Ekonomi,https://www.trthaber.com/haber/ekonomi/tei-ihracatini-100-milyon-dolar-artirmayi-hedefliyor-838796.html,"Akşit, Antalya'daki Belek Turizm Merkezi'nde düzenlenen ""Savunma ve Havacılık Sanayiinde Küresel Stratejiler Konferansı""nda AA muhabirine, geliştirdikleri havacılık motoru TEI-PD170'in ilk satışını geçen yıl yaptıklarını söyledi. Bu yılın başında ilk teslimatı gerçekleştirdiklerini belirten Akşit, bu motorun ikinci satışı için sözleşme imzaladıklarını ve 2024'te birden çok teslimatın yapılacağını ifade etti. Akşit, ""10 yıl önce Türkiye kendi helikopter motorunu yapacak."" deselerdi kimsenin inanmayacağını dile getirdi. Türkiye'nin ihtiyacı olan hangi tip olursa olsun İHA motorlarının hepsini geliştirip üretebilecek teknolojiye sahip olduklarına dikkati çeken Akşit, ""Rakiplerine göre yüksek teknoloji ile İHA motorlarını üretiyoruz. Sıfırdan yeni başlayınca daha esnek davranıp son teknolojiyi kullanıyoruz. Dünyada rakiplerimiz var ama bizim motorumuz gerçekten çok güçlü ve hepsinden daha iyi. O yüzden yurt dışından yeni bir motor olmasına rağmen tercih ediliyor"" dedi. Yurt içinde de Baykar'ın PD170 motorunu kullanmaya başladığının, Aksungur'un da bir süredir bu motorla uçtuğunun altını çizen Akşit, ""Aksungur bizim motorumuzla seri imalata girmek üzere. Bu yıl içinde envantere de alınarak ordumuzun kullanımına bizim motorumuzla girecek"" diye konuştu. Yüksek teknoloji ürünlerinin yurt dışında da ilgiyle karşılaştığını belirten Akşit, şöyle konuştu: ""2023'te 345 milyon dolar ihracat yaptık. 2024'te bunu 100 milyon dolar artırarak 445 milyon dolara çıkmak istiyoruz. Bu rakamların içinde bu yıl teslimine başladığımız motorlar da olacak. Bu gurur verici. Yüksek teknolojiye sahip ülkelere bunu satıyoruz. Kapıyı açtık. İhracatımız dünyaya sattığımız uçak motoru parçalarından ibaretti. Gerçek anlamda motor satmamıştık. İlk defa kendi milli, özgün motorumuzu da artık ihracat hedeflerimize koyuyoruz."" ""Uçak motorumuz bitmeye yakın"" Helikopter motorunda da seri imalata hazırlandıklarını anlatan Akşit, ""Bir tek uçak motorları kaldı. TEI-TF6000/TEI-TF10000 ailesinin ilk motor karkasını İzmir'deki TEKNOFEST'e getirmiştik. Oradaki versiyondan şu an çok daha ileri seviyedeyiz. Uçak motorumuz bitmeye yakın. Savunma Sanayii Başkanlığımız gerekli duyuruyu yapacaktır. Yakın zamanda çalıştıracağı"" ifadelerini kullandı. Akşit, araştırma ve geliştirme çalışmalarına büyük önem verdiklerine işaret ederek, motor tasarlamanın yetmediğini, yüksek teknoloji içeren alt sistemlerin parçalarını da geliştirmek zorunda olduklarını kaydetti. Bunları da başarıyla yaptıklarını dile getiren Akşit, Türkiye'de ilk defa tek kristal türbin kanadı ürettiklerini, yurt dışından alınan numunelerle yapılan kıyaslamada, yüksek sıcaklık mukavemet testlerinde kendi ürettikleri malzemenin daha iyi dayanım gösterdiğini vurguladı. Akşit, yeni projeler yürüttüklerini, TEI-PD180-ST motorunun teslimatını bu yıl yapacaklarını ve TEI-PD225 motoru üzerinde çalışmalarını sürdürdüklerini sözlerine ekledi."
